destino_id,direccion_id,nombre,descripcion,precio,categoria,id,tipo
144,114390,Religiosa id,Libero sunt facere sunt. Repudiandae veritatis dignissimos. Vel explicabo maiores similique.,4082.99,Religiosa,14391,recurrente
41,104076,Conferencia ab,Facilis molestiae accusamus culpa. Reiciendis minima beatae cum.,4686.43,Conferencia,4077,recurrente
10,100997,Festival molestias,Praesentium accusantium porro harum modi sunt. Aut suscipit laborum neque quia doloremque velit.,4264.72,Festival,998,recurrente
43,104332,Exposición quod,Eveniet magni voluptas occaecati magnam. Quisquam voluptatum sunt nihil quo eaque.,1307.81,Exposición,4333,recurrente
130,112926,Parque Temático harum,Repudiandae quo nihil amet omnis. Aliquam minus sequi inventore asperiores recusandae recusandae.,1563.6,Parque Temático,12927,recurrente
93,109368,Excursión voluptatum,Error quae tempora dolores praesentium fugit. Quasi iure autem cumque eveniet. Ratione vel eaque.,1502.02,Excursión,9369,recurrente
116,111586,Tour eum,Fuga sit corrupti ipsa impedit temporibus. Eaque ut repellat recusandae consequuntur magni a.,3804.4,Tour,11587,recurrente
5,100551,Mercado maxime,Molestiae odio maxime velit voluptatibus.,2643.52,Mercado,552,recurrente
187,118670,Conferencia natus,Alias accusamus laboriosam quaerat ratione. Nesciunt expedita asperiores incidunt.,4761.31,Conferencia,18671,recurrente
202,120178,Religiosa reprehenderit,"Possimus iure quod nihil voluptas voluptatem unde.
Amet incidunt unde est. Dolorem aliquid quo.",4696.65,Religiosa,20179,recurrente
44,104372,Religiosa quae,Earum dignissimos temporibus aut. Voluptatum recusandae ducimus officia nesciunt praesentium quam.,1653.46,Religiosa,4373,recurrente
35,103497,Mercado harum,Quibusdam quam perspiciatis a asperiores voluptates. A dolorum animi.,481.85,Mercado,3498,recurrente
165,116546,Parque Temático rem,Nihil ducimus maxime laborum reiciendis.,915.91,Parque Temático,16547,recurrente
145,114572,Concierto alias,Ducimus veritatis nesciunt alias. Aperiam assumenda velit.,2790.15,Concierto,14573,recurrente
161,116146,Feria eos,Doloremque iure voluptatem.,4944.26,Feria,16147,recurrente
80,108032,Recreativa laudantium,Quod animi cum eaque numquam. Maiores sit dicta sapiente.,277.15,Recreativa,8033,recurrente
13,101407,Educativa nisi,Rerum veniam cumque quidem reprehenderit voluptatibus cum at. Quos nulla facere officia vitae.,4316.97,Educativa,1408,recurrente
177,117796,Exposición quisquam,Repellendus eius eaque incidunt nemo occaecati laudantium quisquam. Veniam eius expedita.,1910.94,Exposición,17797,recurrente
206,120628,Excursión dignissimos,Quam fuga molestias velit perferendis. Libero molestias temporibus perspiciatis.,1211.06,Excursión,20629,recurrente
199,119839,Taller enim,Magnam iusto quasi necessitatibus consequuntur accusamus. Omnis fuga voluptate soluta.,2236.81,Taller,19840,recurrente
140,114021,Festival amet,Enim a autem occaecati reiciendis suscipit voluptate. Pariatur molestiae a deleniti.,349.32,Festival,14022,recurrente
142,114254,Conferencia nulla,Magnam quos natus accusantium. Architecto modi dolores. Praesentium voluptas eum minus.,83.86,Conferencia,14255,recurrente
138,113841,Educativa fugit,Maiores libero cumque dolorum quam unde.,2915.06,Educativa,13842,recurrente
17,101812,Feria deleniti,Adipisci facilis delectus dolores accusamus aperiam autem quas. Officiis magni quia nemo.,4018.75,Feria,1813,recurrente
149,114967,Gastronomía ad,Architecto fugit adipisci provident perferendis. Nisi iste quia labore.,4924.35,Gastronomía,14968,recurrente
118,111780,Recreativa ullam,Placeat repellat suscipit quis rerum. Iusto in voluptate.,4527.35,Recreativa,11781,recurrente
180,118022,Concierto eveniet,Error praesentium minima dolorum quaerat. Sunt veniam maiores culpa blanditiis.,4419.03,Concierto,18023,recurrente
221,122025,Tour nesciunt,Incidunt doloremque eaque repellendus eos iusto perspiciatis. Vel distinctio ducimus dolorem.,1875.49,Tour,22026,recurrente
6,100693,Religiosa in,Quasi id dolores. Dolorem fuga excepturi explicabo.,2106.39,Religiosa,694,recurrente
106,110725,Festival libero,Voluptas quibusdam nisi doloremque. Vel occaecati ea maiores labore quo. Mollitia alias sunt quae.,3261.42,Festival,10726,recurrente
51,105011,Taller tempore,Quibusdam tempora reiciendis ex. Deserunt iste totam repellendus nemo doloribus suscipit omnis.,1201.11,Taller,5012,recurrente
34,103443,Educativa atque,Beatae ipsa similique nobis. Provident maiores facilis ad.,4979.4,Educativa,3444,recurrente
92,109174,Visita Guiada veritatis,Ad inventore tempore ad ullam. Praesentium quas repellat officiis.,77.91,Visita Guiada,9175,recurrente
115,111501,Educativa quisquam,Error quam natus sunt. Quod magni exercitationem adipisci amet provident. Nam vel nemo.,1008.51,Educativa,11502,recurrente
206,120608,Playa fugiat,Qui atque sequi debitis. Aperiam repellendus tempora consequuntur.,53.91,Playa,20609,recurrente
42,104175,Aventura est,Quos aspernatur odio ex amet. Animi vitae consequatur fugiat.,2344.1,Aventura,4176,recurrente
42,104222,Mercado totam,Voluptates consectetur odio id. Aliquid laborum blanditiis enim.,1334.53,Mercado,4223,recurrente
82,108283,Parque Temático animi,Dolor deleniti dicta atque doloribus ut eaque. Nisi quam illum aliquam saepe voluptas.,189.45,Parque Temático,8284,recurrente
138,113844,Exposición quos,Accusantium ad explicabo aperiam eius soluta reiciendis. Vitae inventore dicta id earum pariatur.,1399.2,Exposición,13845,recurrente
104,110458,Educativa quibusdam,Ab alias necessitatibus ea reiciendis recusandae.,4881.29,Educativa,10459,recurrente
191,119053,Ecoturismo eaque,Asperiores voluptatem illo minima. Voluptatum repudiandae cupiditate illo doloribus distinctio.,339.38,Ecoturismo,19054,recurrente
134,113382,Mercado officiis,Voluptate error voluptates quibusdam. Sed nemo eius eaque non impedit assumenda.,1600.24,Mercado,13383,recurrente
179,117943,Concierto nostrum,Voluptate corporis suscipit ipsa. Repellendus fuga esse officiis eaque.,527.95,Concierto,17944,recurrente
217,121704,Visita Guiada placeat,Hic cum molestiae id saepe sunt repellendus. Molestiae culpa voluptatibus.,2412.83,Visita Guiada,21705,recurrente
2,100261,Mercado qui,Et quae hic dolore consequuntur aut atque nobis. Iure soluta commodi aliquid voluptate dolores at.,814.89,Mercado,262,recurrente
216,121656,Educativa quas,Aliquid odit excepturi. Delectus quia quod nostrum aliquid nemo. Natus officia quidem quibusdam.,3645.83,Educativa,21657,recurrente
115,111529,Cultural dignissimos,Accusamus sequi delectus error minima nisi. Deserunt at earum non. Architecto qui dolor possimus.,1248.28,Cultural,11530,recurrente
221,122041,Taller hic,Totam maxime vitae distinctio quas totam ut. Sed cupiditate temporibus nesciunt ipsam earum.,2275.96,Taller,22042,recurrente
55,105497,Parque Temático eveniet,Quidem possimus laborum. Tempora natus doloremque velit odio officia odio. Saepe in facere.,1040.7,Parque Temático,5498,recurrente
39,103875,Parque Temático dolores,Libero quas dolor non tempora. Nobis amet recusandae quaerat excepturi dolores sit.,502.52,Parque Temático,3876,recurrente
40,104016,Gastronomía facilis,Tenetur neque eveniet facilis culpa nostrum.,2210.5,Gastronomía,4017,recurrente
36,103626,Festival natus,Ex molestiae soluta distinctio hic velit. Similique culpa nulla. Deserunt laborum laudantium.,1327.51,Festival,3627,recurrente
175,117621,Visita Guiada a,Sunt facilis praesentium voluptatibus fuga rem. Cupiditate beatae aliquid odio possimus minus.,1223.54,Visita Guiada,17622,recurrente
4,100445,Parque Temático eaque,Perferendis molestiae dolorem dolores dignissimos. Aut vero minima ipsa nostrum quasi.,274.25,Parque Temático,446,recurrente
66,106752,Educativa laborum,Maxime ad voluptates suscipit. Inventore quas optio similique.,4835.35,Educativa,6753,recurrente
51,105111,Educativa blanditiis,Eum rerum aliquid excepturi fugiat a quisquam. Doloremque pariatur eius blanditiis.,91.69,Educativa,5112,recurrente
141,114157,Ecoturismo harum,Nesciunt ut inventore. Sint fugit tempora suscipit praesentium aspernatur.,823.02,Ecoturismo,14158,recurrente
160,116012,Excursión aut,Expedita pariatur quia aspernatur maiores et.,133.52,Excursión,16013,recurrente
212,121242,Concierto dolorem,Earum provident assumenda sunt possimus. Fugiat nam eaque quasi rem.,4456.63,Concierto,21243,recurrente
158,115665,Excursión quasi,Dolorum non vel mollitia delectus cum eum vitae. Aperiam eius ad blanditiis ea eaque ratione quae.,1380.48,Excursión,15666,recurrente
36,103555,Parque Temático maiores,Vel distinctio ullam necessitatibus perspiciatis. Maxime eos repellat culpa.,1140.69,Parque Temático,3556,recurrente
103,110386,Cultural dolorem,Eligendi magnam odio maxime eaque dolorum. Voluptates ullam quo in reprehenderit cumque eum.,3251.21,Cultural,10387,recurrente
138,113886,Conferencia odit,Sequi ab iusto. Ipsa sunt laborum. Explicabo atque nesciunt ad ratione.,925.1,Conferencia,13887,recurrente
72,107338,Tour repudiandae,Vero debitis dolorem optio dignissimos. Sapiente in temporibus.,2216.12,Tour,7339,recurrente
140,113989,Conferencia aut,Nesciunt sed vitae illo corrupti. Cum dicta dolorem excepturi dolores eum.,4328.31,Conferencia,13990,recurrente
33,103367,Religiosa dolore,Odit iste fugit dolor qui. Ad eos corrupti hic distinctio corporis.,3458.15,Religiosa,3368,recurrente
193,119293,Excursión eum,Impedit exercitationem vero voluptatibus. Nesciunt nulla aspernatur aliquid at.,3495.21,Excursión,19294,recurrente
110,111059,Concierto laboriosam,Minus deserunt dolores tenetur laboriosam aut. Odit nam est. Exercitationem dolore molestiae a.,2677.47,Concierto,11060,recurrente
24,102526,Festival aliquam,Velit ex suscipit ut. Explicabo aliquam maiores expedita. Ab delectus consequatur sit.,2458.14,Festival,2527,recurrente
184,118448,Religiosa sapiente,Nemo molestiae explicabo suscipit quas quasi. Earum aut consequuntur praesentium at et labore.,230.25,Religiosa,18449,recurrente
197,119622,Exposición consequuntur,Amet consectetur distinctio neque iure autem quia. Sint exercitationem error doloremque placeat.,1652.09,Exposición,19623,recurrente
167,116730,Mercado laboriosam,Inventore ipsa cum dicta commodi.,4667.98,Mercado,16731,recurrente
185,118543,Tour nesciunt,Nihil accusantium voluptatibus maiores. Non delectus ad vitae.,522.85,Tour,18544,recurrente
11,101168,Visita Guiada officia,Vitae a ea explicabo. Laudantium quo laboriosam quam voluptas dolorum dolorum expedita.,4849.78,Visita Guiada,1169,recurrente
161,116136,Religiosa omnis,Saepe quas nesciunt vero rerum. Hic sunt mollitia. Mollitia beatae illum quibusdam quaerat.,645.29,Religiosa,16137,recurrente
42,104144,Ecoturismo error,Tempora facere optio nam officia deleniti nobis.,1666.86,Ecoturismo,4145,recurrente
79,107892,Educativa porro,Similique dolor nulla sunt labore aspernatur. Repellendus ad natus itaque nihil provident beatae.,982.67,Educativa,7893,recurrente
192,119183,Recreativa odio,Accusantium esse voluptate excepturi voluptates.,4118.48,Recreativa,19184,recurrente
82,108276,Visita Guiada aliquam,Labore non dolorum laboriosam nulla porro. Harum consequatur eum praesentium suscipit.,4368.17,Visita Guiada,8277,recurrente
30,103149,Ecoturismo maxime,Explicabo ipsum omnis beatae. Veniam qui ea sapiente deleniti.,4019.38,Ecoturismo,3150,recurrente
121,112006,Festival nam,Officia nostrum officiis eaque. Reprehenderit numquam iste quidem laborum vel.,1236.87,Festival,12007,recurrente
8,100880,Deportiva cupiditate,Facere soluta modi minima. Rem doloremque laudantium asperiores. Illum ratione eius inventore.,4069.44,Deportiva,881,recurrente
66,106747,Recreativa ratione,Tempora error maiores dicta molestias sed consequatur alias.,906.1,Recreativa,6748,recurrente
94,109408,Aventura ut,Repudiandae nobis sunt inventore. Quis corporis fugit unde necessitatibus ipsa.,3518.17,Aventura,9409,recurrente
147,114727,Concierto saepe,Perferendis excepturi inventore consequatur. Distinctio aliquid aliquam modi dignissimos eius.,1512.68,Concierto,14728,recurrente
75,107572,Playa doloribus,Explicabo omnis consequatur ducimus cupiditate fuga.,855.67,Playa,7573,recurrente
220,121957,Conferencia deleniti,"Ipsam minus minus porro sed. Doloremque eos at.
Accusamus iste accusamus.",3160.18,Conferencia,21958,recurrente
135,113439,Feria fugiat,Quae mollitia consequatur dignissimos aut. Facilis esse esse ea cum.,2730.42,Feria,13440,recurrente
14,101467,Cultural quibusdam,Labore ipsam tenetur reprehenderit libero sit. Sed officiis aliquid atque.,251.46,Cultural,1468,recurrente
81,108154,Educativa mollitia,Fugit sint quis dolores ad. Deleniti quod distinctio optio nam placeat. Neque animi consequatur.,2617.86,Educativa,8155,recurrente
192,119235,Deportiva illo,Totam in beatae voluptatum consectetur ipsa odit quaerat. Recusandae suscipit vel eveniet.,2440.93,Deportiva,19236,recurrente
138,113833,Mercado sunt,Fugit aspernatur maxime saepe. Mollitia sed debitis doloribus consequuntur quo modi.,2518.27,Mercado,13834,recurrente
64,106537,Parque Temático repudiandae,Nesciunt qui sunt officia provident voluptates adipisci aperiam. Blanditiis sit eaque adipisci.,1505.03,Parque Temático,6538,recurrente
123,112153,Playa enim,Voluptates eos error necessitatibus temporibus. Nemo sunt architecto quis eveniet delectus in.,1394.3,Playa,12154,recurrente
4,100452,Religiosa hic,Numquam in totam architecto amet. Dolor at harum adipisci. Esse sint distinctio nihil at iste qui.,3455.82,Religiosa,453,recurrente
126,112518,Excursión magnam,Officia reprehenderit amet amet quas nostrum. Quia sapiente eligendi porro doloribus dolore velit.,4397.24,Excursión,12519,recurrente
208,120761,Cultural quaerat,Saepe laborum sunt officiis. Impedit dolores pariatur itaque.,3576.48,Cultural,20762,recurrente
136,113608,Concierto tenetur,Beatae quam iure exercitationem sit suscipit. Nam illum deserunt sit.,3327.24,Concierto,13609,recurrente
42,104137,Ecoturismo ipsa,Velit ducimus aperiam harum error. Esse dolores repellendus a iusto dolore itaque reiciendis.,3811.76,Ecoturismo,4138,recurrente
29,103039,Feria ab,Deserunt suscipit porro nemo temporibus odio. Consectetur iste libero numquam distinctio officia.,1898.7,Feria,3040,recurrente
192,119182,Concierto nihil,Eius earum voluptatibus rerum nihil facere. Illo adipisci veritatis impedit quaerat.,4871.34,Concierto,19183,recurrente
42,104150,Tour beatae,Deleniti voluptas sunt cum. Numquam deserunt voluptates facere.,2295.98,Tour,4151,recurrente
64,106468,Tour velit,Tempora nobis sint natus eveniet. Deserunt consequatur necessitatibus labore modi.,3261.63,Tour,6469,recurrente
140,114017,Conferencia labore,Suscipit repellendus incidunt rem exercitationem possimus.,1272.12,Conferencia,14018,recurrente
166,116704,Aventura consequatur,Quos ducimus eum. Tempore ullam enim harum voluptatum corporis.,3116.78,Aventura,16705,recurrente
186,118634,Exposición quis,Sunt ea quod tempora possimus occaecati ratione. Quaerat consequatur commodi.,3349.32,Exposición,18635,recurrente
5,100579,Playa tempore,Nihil ullam ad consequuntur. Accusamus aut qui officiis dignissimos quos.,3112.15,Playa,580,recurrente
200,119979,Cultural ex,Dicta eos voluptatibus ipsa nulla sequi ea. Delectus similique totam eaque.,284.77,Cultural,19980,recurrente
64,106571,Playa ipsam,Harum nemo molestias reprehenderit. Perspiciatis velit error dolores.,3691.28,Playa,6572,recurrente
121,112024,Festival eum,Vitae repudiandae amet maxime. Ducimus quia repellendus dolores nobis et.,1575.46,Festival,12025,recurrente
154,115366,Concierto ut,Facilis veniam officiis commodi ipsam veritatis est. Veritatis qui voluptatibus dolores explicabo.,4651.35,Concierto,15367,recurrente
74,107467,Gastronomía numquam,Ratione ratione aspernatur soluta culpa expedita. Ipsum ut molestiae suscipit optio.,1237.96,Gastronomía,7468,recurrente
193,119289,Playa culpa,Aspernatur blanditiis nemo nulla. Vitae ratione accusantium fugit consectetur explicabo quam.,3920.44,Playa,19290,recurrente
182,118251,Feria praesentium,Repellendus debitis quia dolorum laudantium sed dolorem. Eius soluta nostrum.,3070.59,Feria,18252,recurrente
152,115155,Mercado delectus,Modi natus facere. Earum culpa impedit ex.,2110.67,Mercado,15156,recurrente
137,113779,Recreativa fugiat,Modi veritatis sint in dolore placeat. Ab voluptas dolore alias.,3858.0,Recreativa,13780,recurrente
